gap,date,break_hour,break_time,broken_level,broken_side,contract,direction,extension_pct,extension_pts,first_break_time,gap_minutes,held_all_day,ib1_first_break_side,ib1_first_break_time,ib1_outcome,ib1_range,ib2_break_time,ib2_first_break_side,ib2_outcome,ib2_range,min_distance_pct,min_distance_pts,ratio,second_break_time,side,unbroken_level
5,2024-02-05,,,,BOTH,,,,,10:35,240,N,,,,,,,,,0,0,,14:35,,0
5,2024-02-06,,,,L_ONLY,,,,,,,Y,,,,,,,,,61.4,104.0,,,,17767.75
5,2024-02-07,,,,H_ONLY,,,,,,,Y,,,,,,,,,40.6,60.5,,,,17718.75
5,2024-02-08,,,,H_ONLY,,,,,,,Y,,,,,,,,,27.6,16.0,,,,17808.0
5,2024-02-09,,,,H_ONLY,,,,,,,Y,,,,,,,,,91.3,86.5,,,,17875.0
5,2024-02-12,,,,BOTH,,,,,10:35,180,N,,,,,,,,,0,0,,13:35,,0
5,2024-02-13,,,,BOTH,,,,,10:30,260,N,,,,,,,,,0,0,,14:50,,0
5,2024-02-14,,,,BOTH,,,,,11:00,275,N,,,,,,,,,0,0,,15:35,,0
5,2024-02-15,,,,BOTH,,,,,11:05,130,N,,,,,,,,,0,0,,13:15,,0
5,2024-02-16,,,,L_ONLY,,,,,,,Y,,,,,,,,,12.4,26.5,,,,17930.0
5,2024-02-19,,,,L_ONLY,,,,,,,Y,,,,,,,,,35.2,11.0,,,,17807.5
5,2024-02-20,,,,L_ONLY,,,,,,,Y,,,,,,,,,49.7,109.5,,,,17724.0
5,2024-02-21,,,,BOTH,,,,,12:10,225,N,,,,,,,,,0,0,,15:55,,0
5,2024-02-22,,,,H_ONLY,,,,,,,Y,,,,,,,,,29.2,31.0,,,,17864.0
5,2024-02-23,,,,L_ONLY,,,,,,,Y,,,,,,,,,71.0,71.75,,,,18144.75
5,2024-02-26,,,,BOTH,,,,,11:50,250,N,,,,,,,,,0,0,,16:00,,0
5,2024-02-27,,,,L_ONLY,,,,,,,Y,,,,,,,,,1.4,1.25,,,,18032.5
5,2024-02-28,,,,BOTH,,,,,11:00,305,N,,,,,,,,,0,0,,16:05,,0
5,2024-02-29,,,,BOTH,,,,,11:00,285,N,,,,,,,,,0,0,,15:45,,0
5,2024-03-01,,,,H_ONLY,,,,,,,Y,,,,,,,,,48.5,50.0,,,,18093.75
5,2024-03-04,,,,BOTH,,,,,13:20,75,N,,,,,,,,,0,0,,14:35,,0
5,2024-03-05,,,,L_ONLY,,,,,,,Y,,,,,,,,,85.7,156.75,,,,18135.25
5,2024-03-06,,,,BOTH,,,,,11:55,490,N,,,,,,,,,0,0,,20:05,,0
5,2024-03-07,,,,H_ONLY,,,,,,,Y,,,,,,,,,83.1,99.75,,,,18118.75
5,2024-03-08,,,,BOTH,,,,,10:30,35,N,,,,,,,,,0,0,,11:05,,0
5,2024-03-11,,,,H_ONLY,,,,,,,Y,,,,,,,,,22.2,24.5,,,,18138.0
5,2024-03-12,,,,H_ONLY,,,,,,,Y,,,,,,,,,77.2,149.25,,,,18174.0
5,2024-03-13,,,,L_ONLY,,,,,,,Y,,,,,,,,,20.1,25.5,,,,18429.75
5,2024-03-14,,,,L_ONLY,,,,,,,Y,,,,,,,,,28.8,56.0,,,,18398.0
5,2024-03-15,,,,L_ONLY,,,,,,,Y,,,,,,,,,1.7,2.5,,,,18174.5
5,2024-03-18,,,,L_ONLY,,,,,,,Y,,,,,,,,,1.0,1.0,,,,18381.0
5,2024-03-19,,,,H_ONLY,,,,,,,Y,,,,,,,,,14.6,14.5,,,,18053.25
5,2024-03-20,,,,BOTH,,,,,13:45,15,N,,,,,,,,,0,0,,14:00,,0
5,2024-03-21,,,,L_ONLY,,,,,,,Y,,,,,,,,,1.8,1.5,,,,18709.0
5,2024-03-22,,,,H_ONLY,,,,,,,Y,,,,,,,,,3.8,2.5,,,,18500.0
5,2024-03-25,,,,H_ONLY,,,,,,,Y,,,,,,,,,66.2,84.25,,,,18414.75
5,2024-03-26,,,,L_ONLY,,,,,,,Y,,,,,,,,,32.6,19.75,,,,18608.5
5,2024-03-28,,,,L_ONLY,,,,,,,Y,,,,,,,,,24.2,19.75,,,,18538.75
5,2024-04-01,,,,L_ONLY,,,,,,,Y,,,,,,,,,52.4,65.25,,,,18607.0
5,2024-04-02,,,,H_ONLY,,,,,,,Y,,,,,,,,,6.4,5.75,,,,18201.5
5,2024-04-03,,,,H_ONLY,,,,,,,Y,,,,,,,,,35.5,63.5,,,,18239.5
5,2024-04-04,,,,L_ONLY,,,,,,,Y,,,,,,,,,1.5,1.25,,,,18568.0
5,2024-04-05,,,,H_ONLY,,,,,,,Y,,,,,,,,,60.0,90.0,,,,18102.5
5,2024-04-08,,,,H_ONLY,,,,,,,Y,,,,,,,,,14.0,14.5,,,,18237.5
5,2024-04-09,,,,BOTH,,,,,10:30,330,N,,,,,,,,,0,0,,16:00,,0
5,2024-04-10,,,,H_ONLY,,,,,,,Y,,,,,,,,,6.2,6.25,,,,18107.75
5,2024-04-11,,,,H_ONLY,,,,,,,Y,,,,,,,,,30.9,32.25,,,,18169.5
5,2024-04-12,,,,L_ONLY,,,,,,,Y,,,,,,,,,61.5,52.0,,,,18343.25
5,2024-04-15,,,,L_ONLY,,,,,,,Y,,,,,,,,,60.6,89.75,,,,18339.0
5,2024-04-16,,,,BOTH,,,,,11:50,100,N,,,,,,,,,0,0,,13:30,,0
5,2024-04-17,,,,L_ONLY,,,,,,,Y,,,,,,,,,66.6,100.75,,,,17959.5
5,2024-04-18,,,,BOTH,,,,,10:30,170,N,,,,,,,,,0,0,,13:20,,0
5,2024-04-19,,,,L_ONLY,,,,,,,Y,,,,,,,,,53.8,94.75,,,,17517.0
5,2024-04-22,,,,BOTH,,,,,10:50,155,N,,,,,,,,,0,0,,13:25,,0
5,2024-04-23,,,,H_ONLY,,,,,,,Y,,,,,,,,,81.2,127.5,,,,17413.75
5,2024-04-24,,,,L_ONLY,,,,,,,Y,,,,,,,,,63.4,53.25,,,,17795.5
5,2024-04-25,,,,H_ONLY,,,,,,,Y,,,,,,,,,24.1,33.5,,,,17308.25
5,2024-04-26,,,,H_ONLY,,,,,,,Y,,,,,,,,,65.6,113.0,,,,17668.25
5,2024-04-29,,,,L_ONLY,,,,,,,Y,,,,,,,,,14.7,17.5,,,,17949.0
5,2024-04-30,,,,L_ONLY,,,,,,,Y,,,,,,,,,23.2,16.5,,,,17895.25
5,2024-05-01,,,,BOTH,,,,,11:15,165,N,,,,,,,,,0,0,,14:00,,0
5,2024-05-02,,,,H_ONLY,,,,,,,Y,,,,,,,,,26.8,58.0,,,,17386.25
5,2024-05-06,,,,H_ONLY,,,,,,,Y,,,,,,,,,33.0,24.5,,,,18042.75
5,2024-05-07,,,,BOTH,,,,,10:55,200,N,,,,,,,,,0,0,,14:15,,0
5,2024-05-08,,,,H_ONLY,,,,,,,Y,,,,,,,,,45.5,60.25,,,,18078.5
5,2024-05-09,,,,H_ONLY,,,,,,,Y,,,,,,,,,44.1,42.0,,,,18108.75
5,2024-05-10,,,,L_ONLY,,,,,,,Y,,,,,,,,,62.9,77.0,,,,18348.0
5,2024-05-13,,,,L_ONLY,,,,,,,Y,,,,,,,,,31.8,26.75,,,,18336.25
5,2024-05-14,,,,H_ONLY,,,,,,,Y,,,,,,,,,16.9,17.75,,,,18265.5
5,2024-05-15,,,,H_ONLY,,,,,,,Y,,,,,,,,,84.3,80.75,,,,18446.75
5,2024-05-16,,,,BOTH,,,,,10:40,165,N,,,,,,,,,0,0,,13:25,,0
5,2024-05-17,,,,BOTH,,,,,10:30,135,N,,,,,,,,,0,0,,12:45,,0
5,2024-05-20,,,,H_ONLY,,,,,,,Y,,,,,,,,,58.2,71.75,,,,18635.25
5,2024-05-21,,,,H_ONLY,,,,,,,Y,,,,,,,,,92.1,49.25,,,,18678.0
5,2024-05-22,,,,BOTH,,,,,11:05,150,N,,,,,,,,,0,0,,13:35,,0
5,2024-05-23,,,,L_ONLY,,,,,,,Y,,,,,,,,,33.9,49.0,,,,18982.5
5,2024-05-24,,,,H_ONLY,,,,,,,Y,,,,,,,,,76.8,81.0,,,,18732.5
5,2024-05-28,,,,BOTH,,,,,11:30,185,N,,,,,,,,,0,0,,14:35,,0
5,2024-05-29,,,,BOTH,,,,,10:30,375,N,,,,,,,,,0,0,,16:45,,0
5,2024-05-30,,,,L_ONLY,,,,,,,Y,,,,,,,,,47.5,40.5,,,,18769.5
5,2024-05-31,,,,L_ONLY,,,,,,,Y,,,,,,,,,14.1,30.5,,,,18631.5
5,2024-06-03,,,,L_ONLY,,,,,,,Y,,,,,,,,,48.9,53.75,,,,18755.5
5,2024-06-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,3.1,3.0,,,,18567.75
5,2024-06-05,,,,H_ONLY,,,,,,,Y,,,,,,,,,97.9,92.0,,,,18800.0
5,2024-06-06,,,,L_ONLY,,,,,,,Y,,,,,,,,,11.1,9.25,,,,19115.75
5,2024-06-07,,,,H_ONLY,,,,,,,Y,,,,,,,,,6.2,4.5,,,,18992.5
5,2024-06-10,,,,H_ONLY,,,,,,,Y,,,,,,,,,74.5,44.5,,,,18977.75
5,2024-06-11,,,,H_ONLY,,,,,,,Y,,,,,,,,,71.1,68.75,,,,18994.5
5,2024-06-12,,,,H_ONLY,,,,,,,Y,,,,,,,,,34.4,58.25,,,,19374.75
5,2024-06-13,,,,L_ONLY,,,,,,,Y,,,,,,,,,24.3,31.25,,,,19663.5
5,2024-06-14,,,,H_ONLY,,,,,,,Y,,,,,,,,,4.6,4.25,,,,19818.25
5,2024-06-17,,,,H_ONLY,,,,,,,Y,,,,,,,,,51.6,41.25,,,,19904.0
5,2024-06-18,,,,BOTH,,,,,10:45,180,N,,,,,,,,,0,0,,13:45,,0
5,2024-06-20,,,,L_ONLY,,,,,,,Y,,,,,,,,,23.8,34.5,,,,20263.25
5,2024-06-21,,,,H_ONLY,,,,,,,Y,,,,,,,,,25.3,28.75,,,,19914.25
5,2024-06-24,,,,L_ONLY,,,,,,,Y,,,,,,,,,42.1,54.25,,,,19995.5
5,2024-06-25,,,,H_ONLY,,,,,,,Y,,,,,,,,,43.0,45.5,,,,19792.25
5,2024-06-26,,,,BOTH,,,,,11:10,40,N,,,,,,,,,0,0,,11:50,,0
5,2024-06-27,,,,BOTH,,,,,11:25,610,N,,,,,,,,,0,0,,21:35,,0
5,2024-06-28,,,,L_ONLY,,,,,,,Y,,,,,,,,,11.0,25.75,,,,20273.25
5,2024-07-01,,,,H_ONLY,,,,,,,Y,,,,,,,,,29.9,52.0,,,,19811.75
5,2024-07-02,,,,H_ONLY,,,,,,,Y,,,,,,,,,66.0,80.0,,,,19976.75
5,2024-07-03,,,,H_ONLY,,,,,,,Y,,,,,,,,,42.6,35.75,,,,20216.0
5,2024-07-05,,,,H_ONLY,,,,,,,Y,,,,,,,,,53.7,62.25,,,,20428.25
5,2024-07-08,,,,BOTH,,,,,10:35,45,N,,,,,,,,,0,0,,11:20,,0
5,2024-07-09,,,,L_ONLY,,,,,,,Y,,,,,,,,,37.9,29.75,,,,20771.75
5,2024-07-10,,,,BOTH,,,,,11:00,80,N,,,,,,,,,0,0,,12:20,,0
5,2024-07-11,,,,L_ONLY,,,,,,,Y,,,,,,,,,71.7,175.75,,,,20902.25
5,2024-07-12,,,,H_ONLY,,,,,,,Y,,,,,,,,,52.6,85.0,,,,20425.25
5,2024-07-15,,,,BOTH,,,,,10:30,180,N,,,,,,,,,0,0,,13:30,,0
5,2024-07-16,,,,L_ONLY,,,,,,,Y,,,,,,,,,35.3,70.25,,,,20684.5
5,2024-07-17,,,,L_ONLY,,,,,,,Y,,,,,,,,,55.5,102.0,,,,20281.5
5,2024-07-18,,,,L_ONLY,,,,,,,Y,,,,,,,,,78.4,101.5,,,,20149.25
5,2024-07-19,,,,L_ONLY,,,,,,,Y,,,,,,,,,57.0,101.25,,,,19976.5
5,2024-07-22,,,,BOTH,,,,,11:15,170,N,,,,,,,,,0,0,,14:05,,0
5,2024-07-23,,,,BOTH,,,,,10:50,20,N,,,,,,,,,0,0,,11:10,,0
5,2024-07-24,,,,L_ONLY,,,,,,,Y,,,,,,,,,83.1,155.75,,,,19653.75
5,2024-07-25,,,,H_ONLY,,,,,,,Y,,,,,,,,,28.7,98.75,,,,18883.25
5,2024-07-26,,,,BOTH,,,,,10:45,65,N,,,,,,,,,0,0,,11:50,,0
5,2024-07-29,,,,L_ONLY,,,,,,,Y,,,,,,,,,18.4,28.5,,,,19377.25
5,2024-07-30,,,,L_ONLY,,,,,,,Y,,,,,,,,,88.2,141.75,,,,19319.75
5,2024-07-31,,,,H_ONLY,,,,,,,Y,,,,,,,,,21.1,34.0,,,,19310.75
5,2024-08-01,,,,L_ONLY,,,,,,,Y,,,,,,,,,88.9,210.75,,,,19682.0
5,2024-08-05,,,,H_ONLY,,,,,,,Y,,,,,,,,,56.6,341.5,,,,17509.25
5,2024-08-06,,,,H_ONLY,,,,,,,Y,,,,,,,,,61.2,161.5,,,,17966.0
5,2024-08-07,,,,L_ONLY,,,,,,,Y,,,,,,,,,6.4,9.75,,,,18558.5
5,2024-08-08,,,,H_ONLY,,,,,,,Y,,,,,,,,,79.5,259.0,,,,18064.25
5,2024-08-09,,,,H_ONLY,,,,,,,Y,,,,,,,,,19.6,31.75,,,,18404.5
5,2024-08-12,,,,H_ONLY,,,,,,,Y,,,,,,,,,25.8,52.75,,,,18523.5
5,2024-08-13,,,,H_ONLY,,,,,,,Y,,,,,,,,,37.4,39.75,,,,18816.25
5,2024-08-14,,,,BOTH,,,,,10:30,80,N,,,,,,,,,0,0,,11:50,,0
5,2024-08-15,,,,H_ONLY,,,,,,,Y,,,,,,,,,85.5,131.25,,,,19336.25
5,2024-08-16,,,,H_ONLY,,,,,,,Y,,,,,,,,,25.2,32.5,,,,19462.5
5,2024-08-19,,,,H_ONLY,,,,,,,Y,,,,,,,,,66.1,63.75,,,,19529.0
5,2024-08-20,,,,L_ONLY,,,,,,,Y,,,,,,,,,47.0,57.25,,,,19925.0
5,2024-08-21,,,,BOTH,,,,,10:35,15,N,,,,,,,,,0,0,,10:50,,0
5,2024-08-22,,,,L_ONLY,,,,,,,Y,,,,,,,,,76.6,108.75,,,,20025.25
5,2024-08-23,,,,L_ONLY,,,,,,,Y,,,,,,,,,5.4,10.75,,,,19904.25
5,2024-08-26,,,,L_ONLY,,,,,,,Y,,,,,,,,,82.1,158.5,,,,19801.5
5,2024-08-27,,,,H_ONLY,,,,,,,Y,,,,,,,,,70.8,136.25,,,,19441.5
5,2024-08-28,,,,L_ONLY,,,,,,,Y,,,,,,,,,44.5,63.75,,,,19656.5
5,2024-08-29,,,,BOTH,,,,,10:50,220,N,,,,,,,,,0,0,,14:30,,0
5,2024-08-30,,,,BOTH,,,,,10:55,300,N,,,,,,,,,0,0,,15:55,,0
5,2024-09-03,,,,L_ONLY,,,,,,,Y,,,,,,,,,82.4,165.0,,,,19483.25
5,2024-09-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,42.4,69.5,,,,18838.25
5,2024-09-05,,,,L_ONLY,,,,,,,Y,,,,,,,,,5.6,14.75,,,,19150.5
5,2024-09-06,,,,L_ONLY,,,,,,,Y,,,,,,,,,93.7,306.75,,,,18967.25
5,2024-09-09,,,,BOTH,,,,,10:30,155,N,,,,,,,,,0,0,,13:05,,0
5,2024-09-10,,,,BOTH,,,,,10:50,190,N,,,,,,,,,0,0,,14:00,,0
5,2024-09-11,,,,BOTH,,,,,10:30,110,N,,,,,,,,,0,0,,12:20,,0
5,2024-09-12,,,,H_ONLY,,,,,,,Y,,,,,,,,,37.1,61.25,,,,19185.0
5,2024-09-13,,,,H_ONLY,,,,,,,Y,,,,,,,,,10.5,13.75,,,,19634.75
5,2024-09-16,,,,L_ONLY,,,,,,,Y,,,,,,,,,9.5,13.0,,,,19697.5
5,2024-09-17,,,,BOTH,,,,,10:45,90,N,,,,,,,,,0,0,,12:15,,0
5,2024-09-18,,,,BOTH,,,,,11:20,160,N,,,,,,,,,0,0,,14:00,,0
5,2024-09-19,,,,H_ONLY,,,,,,,Y,,,,,,,,,49.4,85.0,,,,19964.0
5,2024-09-20,,,,BOTH,,,,,10:30,305,N,,,,,,,,,0,0,,15:35,,0
5,2024-09-23,,,,BOTH,,,,,10:50,130,N,,,,,,,,,0,0,,13:00,,0
5,2024-09-24,,,,BOTH,,,,,10:40,65,N,,,,,,,,,0,0,,11:45,,0
5,2024-09-25,,,,BOTH,,,,,13:00,405,N,,,,,,,,,0,0,,19:45,,0
5,2024-09-26,,,,L_ONLY,,,,,,,Y,,,,,,,,,84.4,151.25,,,,20517.5
5,2024-09-27,,,,L_ONLY,,,,,,,Y,,,,,,,,,50.4,49.25,,,,20383.0
5,2024-09-30,,,,BOTH,,,,,14:15,100,N,,,,,,,,,0,0,,15:55,,0
5,2024-10-01,,,,L_ONLY,,,,,,,Y,,,,,,,,,48.1,184.75,,,,20266.0
5,2024-10-02,,,,H_ONLY,,,,,,,Y,,,,,,,,,74.5,135.0,,,,19833.5
5,2024-10-03,,,,L_ONLY,,,,,,,Y,,,,,,,,,24.8,54.25,,,,20113.75
5,2024-10-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,2.4,5.5,,,,20013.25
5,2024-10-07,,,,BOTH,,,,,10:30,240,N,,,,,,,,,0,0,,14:30,,0
5,2024-10-08,,,,H_ONLY,,,,,,,Y,,,,,,,,,71.6,95.0,,,,20069.75
5,2024-10-09,,,,H_ONLY,,,,,,,Y,,,,,,,,,65.2,75.75,,,,20238.5
5,2024-10-10,,,,H_ONLY,,,,,,,Y,,,,,,,,,51.4,58.75,,,,20301.5
5,2024-10-11,,,,H_ONLY,,,,,,,Y,,,,,,,,,45.8,76.25,,,,20314.75
5,2024-10-14,,,,L_ONLY,,,,,,,Y,,,,,,,,,9.5,13.25,,,,20680.0
5,2024-10-15,,,,L_ONLY,,,,,,,Y,,,,,,,,,96.5,143.75,,,,20659.25
5,2024-10-16,,,,H_ONLY,,,,,,,Y,,,,,,,,,26.2,39.5,,,,20206.25
5,2024-10-17,,,,L_ONLY,,,,,,,Y,,,,,,,,,22.6,47.25,,,,20576.0
5,2024-10-18,,,,H_ONLY,,,,,,,Y,,,,,,,,,10.0,9.0,,,,20433.0
5,2024-10-21,,,,L_ONLY,,,,,,,Y,,,,,,,,,23.9,31.5,,,,20554.5
5,2024-10-22,,,,H_ONLY,,,,,,,Y,,,,,,,,,37.0,55.75,,,,20369.5
5,2024-10-23,,,,L_ONLY,,,,,,,Y,,,,,,,,,4.3,5.0,,,,20462.75
5,2024-10-24,,,,BOTH,,,,,11:45,75,N,,,,,,,,,0,0,,13:00,,0
5,2024-10-25,,,,L_ONLY,,,,,,,Y,,,,,,,,,2.0,4.25,,,,20707.25
5,2024-10-28,,,,L_ONLY,,,,,,,Y,,,,,,,,,8.9,8.75,,,,20626.75
5,2024-10-29,,,,H_ONLY,,,,,,,Y,,,,,,,,,64.3,109.75,,,,20432.25
5,2024-10-30,,,,L_ONLY,,,,,,,Y,,,,,,,,,4.3,6.75,,,,20699.5
5,2024-10-31,,,,L_ONLY,,,,,,,Y,,,,,,,,,84.8,212.25,,,,20369.25
5,2024-11-01,,,,H_ONLY,,,,,,,Y,,,,,,,,,30.6,65.25,,,,20057.5
5,2024-11-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,8.2,15.75,,,,20013.0
5,2024-11-05,,,,H_ONLY,,,,,,,Y,,,,,,,,,49.1,85.5,,,,20147.0
5,2024-11-06,,,,H_ONLY,,,,,,,Y,,,,,,,,,29.8,48.0,,,,20644.0
5,2024-11-07,,,,H_ONLY,,,,,,,Y,,,,,,,,,65.9,82.5,,,,21004.0
5,2024-11-08,,,,H_ONLY,,,,,,,Y,,,,,,,,,13.4,9.5,,,,21161.25
5,2024-11-11,,,,L_ONLY,,,,,,,Y,,,,,,,,,35.3,48.5,,,,21292.75
5,2024-11-12,,,,L_ONLY,,,,,,,Y,,,,,,,,,21.5,15.5,,,,21251.75
5,2024-11-13,,,,H_ONLY,,,,,,,Y,,,,,,,,,23.2,29.75,,,,21056.5
5,2024-11-14,,,,L_ONLY,,,,,,,Y,,,,,,,,,25.7,34.5,,,,21174.75
5,2024-11-15,,,,L_ONLY,,,,,,,Y,,,,,,,,,86.6,165.5,,,,20773.75
5,2024-11-18,,,,H_ONLY,,,,,,,Y,,,,,,,,,58.2,88.5,,,,20501.0
5,2024-11-19,,,,H_ONLY,,,,,,,Y,,,,,,,,,76.8,74.5,,,,20508.0
5,2024-11-20,,,,H_ONLY,,,,,,,Y,,,,,,,,,12.0,33.5,,,,20477.0
5,2024-11-21,,,,L_ONLY,,,,,,,Y,,,,,,,,,7.1,27.0,,,,20905.75
5,2024-11-22,,,,H_ONLY,,,,,,,Y,,,,,,,,,8.6,13.0,,,,20722.25
5,2024-11-25,,,,L_ONLY,,,,,,,Y,,,,,,,,,56.4,119.5,,,,21081.0
5,2024-11-26,,,,L_ONLY,,,,,,,Y,,,,,,,,,15.2,16.0,,,,21024.75
5,2024-11-27,,,,L_ONLY,,,,,,,Y,,,,,,,,,63.1,109.75,,,,20939.5
5,2024-11-29,,,,H_ONLY,,,,,,,Y,,,,,,,,,77.8,130.75,,,,20805.5
5,2024-12-02,,,,H_ONLY,,,,,,,Y,,,,,,,,,67.4,114.5,,,,21026.5
5,2024-12-03,,,,H_ONLY,,,,,,,Y,,,,,,,,,30.3,30.25,,,,21134.25
5,2024-12-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,67.4,51.25,,,,21388.25
5,2024-12-05,,,,BOTH,,,,,10:50,80,N,,,,,,,,,0,0,,12:10,,0
5,2024-12-06,,,,H_ONLY,,,,,,,Y,,,,,,,,,54.6,87.0,,,,21486.0
5,2024-12-09,,,,L_ONLY,,,,,,,Y,,,,,,,,,69.2,71.75,,,,21648.75
5,2024-12-10,,,,L_ONLY,,,,,,,Y,,,,,,,,,28.9,29.25,,,,21606.75
5,2024-12-11,,,,H_ONLY,,,,,,,Y,,,,,,,,,61.1,99.75,,,,21573.0
5,2024-12-12,,,,BOTH,,,,,10:35,325,N,,,,,,,,,0,0,,16:00,,0
5,2024-12-13,,,,L_ONLY,,,,,,,Y,,,,,,,,,66.7,78.75,,,,21908.0
5,2024-12-16,,,,H_ONLY,,,,,,,Y,,,,,,,,,86.6,85.75,,,,22191.75
5,2024-12-17,,,,BOTH,,,,,11:30,390,N,,,,,,,,,0,0,,18:00,,0
5,2024-12-18,,,,BOTH,,,,,10:35,205,N,,,,,,,,,0,0,,14:00,,0
5,2024-12-19,,,,L_ONLY,,,,,,,Y,,,,,,,,,34.4,69.0,,,,21697.75
5,2024-12-20,,,,H_ONLY,,,,,,,Y,,,,,,,,,98.2,295.25,,,,21160.5
5,2024-12-23,,,,H_ONLY,,,,,,,Y,,,,,,,,,23.1,46.0,,,,21476.75
5,2024-12-24,,,,H_ONLY,,,,,,,Y,,,,,,,,,86.3,122.5,,,,21799.25
5,2024-12-26,,,,H_ONLY,,,,,,,Y,,,,,,,,,71.1,98.0,,,,21870.25
5,2024-12-27,,,,L_ONLY,,,,,,,Y,,,,,,,,,41.8,146.5,,,,21863.0
5,2024-12-30,,,,H_ONLY,,,,,,,Y,,,,,,,,,14.3,23.25,,,,21253.0
5,2024-12-31,,,,L_ONLY,,,,,,,Y,,,,,,,,,29.2,45.25,,,,21488.5
5,2025-01-02,,,,L_ONLY,,,,,,,Y,,,,,,,,,31.2,86.5,,,,21444.0
5,2025-01-03,,,,H_ONLY,,,,,,,Y,,,,,,,,,20.4,36.5,,,,21261.5
5,2025-01-06,,,,BOTH,,,,,10:45,180,N,,,,,,,,,0,0,,13:45,,0
5,2025-01-07,,,,L_ONLY,,,,,,,Y,,,,,,,,,78.3,219.75,,,,21806.0
5,2025-01-08,,,,BOTH,,,,,11:40,45,N,,,,,,,,,0,0,,12:25,,0
5,2025-01-13,,,,H_ONLY,,,,,,,Y,,,,,,,,,9.8,15.0,,,,20702.0
5,2025-01-14,,,,L_ONLY,,,,,,,Y,,,,,,,,,61.9,101.25,,,,21129.75
5,2025-01-15,,,,H_ONLY,,,,,,,Y,,,,,,,,,26.9,59.5,,,,21186.75
5,2025-01-16,,,,L_ONLY,,,,,,,Y,,,,,,,,,14.4,23.25,,,,21498.0
5,2025-01-17,,,,H_ONLY,,,,,,,Y,,,,,,,,,20.1,34.75,,,,21481.25
5,2025-01-20,,,,L_ONLY,,,,,,,Y,,,,,,,,,47.2,48.0,,,,21778.75
5,2025-01-21,,,,H_ONLY,,,,,,,Y,,,,,,,,,31.2,60.0,,,,21525.75
5,2025-01-22,,,,H_ONLY,,,,,,,Y,,,,,,,,,59.1,79.5,,,,21902.5
5,2025-01-23,,,,H_ONLY,,,,,,,Y,,,,,,,,,51.0,26.5,,,,21866.0
5,2025-01-24,,,,L_ONLY,,,,,,,Y,,,,,,,,,46.7,42.5,,,,22078.25
5,2025-01-27,,,,BOTH,,,,,10:30,260,N,,,,,,,,,0,0,,14:50,,0
5,2025-01-28,,,,H_ONLY,,,,,,,Y,,,,,,,,,70.8,228.0,,,,21159.5
5,2025-01-29,,,,BOTH,,,,,10:40,360,N,,,,,,,,,0,0,,16:40,,0
5,2025-01-30,,,,BOTH,,,,,10:30,615,N,,,,,,,,,0,0,,20:45,,0
5,2025-01-31,,,,BOTH,,,,,10:30,180,N,,,,,,,,,0,0,,13:30,,0
5,2025-02-03,,,,H_ONLY,,,,,,,Y,,,,,,,,,83.5,208.0,,,,21113.25
5,2025-02-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,56.1,144.75,,,,21405.25
5,2025-02-05,,,,H_ONLY,,,,,,,Y,,,,,,,,,39.5,44.5,,,,21501.0
5,2025-02-06,,,,BOTH,,,,,14:30,80,N,,,,,,,,,0,0,,15:50,,0
5,2025-02-07,,,,L_ONLY,,,,,,,Y,,,,,,,,,58.2,164.0,,,,21968.0
5,2025-02-10,,,,H_ONLY,,,,,,,Y,,,,,,,,,56.6,73.25,,,,21744.0
5,2025-02-11,,,,H_ONLY,,,,,,,Y,,,,,,,,,10.4,15.0,,,,21700.75
5,2025-02-12,,,,H_ONLY,,,,,,,Y,,,,,,,,,54.0,109.75,,,,21536.25
5,2025-02-13,,,,H_ONLY,,,,,,,Y,,,,,,,,,34.5,55.75,,,,21834.75
5,2025-02-14,,,,H_ONLY,,,,,,,Y,,,,,,,,,2.9,2.0,,,,22090.0
5,2025-02-18,,,,BOTH,,,,,10:30,545,N,,,,,,,,,0,0,,19:35,,0
5,2025-02-19,,,,H_ONLY,,,,,,,Y,,,,,,,,,28.0,29.0,,,,22118.0
5,2025-02-21,,,,L_ONLY,,,,,,,Y,,,,,,,,,80.8,158.25,,,,22188.0
5,2025-02-24,,,,L_ONLY,,,,,,,Y,,,,,,,,,38.6,141.25,,,,21801.75
5,2025-02-25,,,,L_ONLY,,,,,,,Y,,,,,,,,,31.5,116.25,,,,21397.5
5,2025-02-26,,,,BOTH,,,,,11:00,145,N,,,,,,,,,0,0,,13:25,,0
5,2025-02-27,,,,L_ONLY,,,,,,,Y,,,,,,,,,45.6,221.25,,,,21381.0
5,2025-02-28,,,,H_ONLY,,,,,,,Y,,,,,,,,,8.0,23.75,,,,20460.5
5,2025-03-03,,,,L_ONLY,,,,,,,Y,,,,,,,,,36.5,131.75,,,,21121.0
5,2025-03-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,9.4,33.25,,,,20075.25
5,2025-03-05,,,,BOTH,,,,,11:10,85,N,,,,,,,,,0,0,,12:35,,0
5,2025-03-06,,,,BOTH,,,,,10:35,85,N,,,,,,,,,0,0,,12:00,,0
