cycle_id,week,category,seed_dt,exit_dt,direction,seed_price,exit_price,exit_type,depth,max_position,pnl_ticks,pnl_dollars,bars_held,mfe_ticks,mae_ticks,agg_bars_held
4794,2025-W47,BEST,2025-11-20 14:44:23,2025-11-20 14:44:33,SHORT,24325.0,24314.75,REVERSAL,0,1,41.0,201.5,150,41.0,6.0,1
4795,2025-W47,BEST,2025-11-20 14:44:38,2025-11-20 14:44:54,LONG,24306.25,24316.75,REVERSAL,0,1,42.0,206.5,175,42.0,0.0,2
4796,2025-W47,BEST,2025-11-20 14:48:12,2025-11-20 14:48:33,LONG,24288.0,24298.25,REVERSAL,0,1,41.0,201.5,182,41.0,22.0,2
4797,2025-W47,BEST,2025-11-20 14:49:39,2025-11-20 14:50:00,LONG,24276.25,24287.0,REVERSAL,0,1,43.0,211.5,159,43.0,15.0,1
4798,2025-W47,BEST,2025-11-20 14:50:00,2025-11-20 14:50:08,SHORT,24287.0,24307.25,HARD_STOP,1,2,-122.0,-617.0,130,6.0,61.0,2
4799,2025-W47,BEST,2025-11-20 14:52:18,2025-11-20 14:52:26,SHORT,24311.5,24301.0,REVERSAL,0,1,42.0,206.5,145,42.0,4.0,1
4800,2025-W47,BEST,2025-11-20 14:52:26,2025-11-20 14:52:45,LONG,24301.0,24311.25,REVERSAL,0,1,41.0,201.5,240,41.0,24.0,2
4801,2025-W47,BEST,2025-11-20 14:53:22,2025-11-20 14:53:31,SHORT,24330.5,24320.25,REVERSAL,0,1,41.0,201.5,133,41.0,12.0,1
4802,2025-W47,BEST,2025-11-20 14:53:31,2025-11-20 14:53:58,LONG,24320.25,24320.5,REVERSAL,1,2,44.0,213.0,387,22.0,42.0,3
4803,2025-W47,BEST,2025-11-20 14:55:56,2025-11-20 14:56:00,SHORT,24369.75,24359.75,REVERSAL,0,1,40.0,196.5,90,40.0,2.0,1
4804,2025-W47,BEST,2025-11-20 14:56:00,2025-11-20 14:56:37,LONG,24359.75,24339.75,HARD_STOP,1,2,-120.0,-607.0,864,18.0,60.0,4
4805,2025-W47,BEST,2025-11-20 14:57:24,2025-11-20 14:57:55,SHORT,24364.0,24384.25,HARD_STOP,1,2,-122.0,-617.0,725,16.0,61.0,4
4806,2025-W47,BEST,2025-11-20 14:58:22,2025-11-20 14:58:37,SHORT,24390.0,24380.0,REVERSAL,0,1,40.0,196.5,283,40.0,2.0,2
4807,2025-W47,BEST,2025-11-20 15:01:14,2025-11-20 15:01:20,LONG,24343.0,24353.0,REVERSAL,0,1,40.0,196.5,262,40.0,17.0,2
4808,2025-W47,BEST,2025-11-20 15:01:31,2025-11-20 15:01:51,LONG,24355.75,24335.75,HARD_STOP,1,2,-120.0,-607.0,424,1.0,60.0,2
4809,2025-W47,BEST,2025-11-20 15:02:30,2025-11-20 15:03:08,LONG,24305.5,24305.5,REVERSAL,1,2,40.0,193.0,978,20.0,58.0,4
4810,2025-W47,BEST,2025-11-20 15:03:10,2025-11-20 15:03:31,LONG,24294.0,24304.25,REVERSAL,0,1,41.0,201.5,306,41.0,17.0,2
4811,2025-W47,BEST,2025-11-20 15:04:08,2025-11-20 15:04:11,SHORT,24324.5,24314.5,REVERSAL,0,1,40.0,196.5,48,40.0,1.0,1
4812,2025-W47,BEST,2025-11-20 15:05:12,2025-11-20 15:05:14,LONG,24292.75,24302.75,REVERSAL,0,1,40.0,196.5,55,40.0,0.0,1
4813,2025-W47,BEST,2025-11-20 15:05:14,2025-11-20 15:05:16,SHORT,24302.75,24292.75,REVERSAL,0,1,40.0,196.5,86,40.0,0.0,1
4814,2025-W47,BEST,2025-11-20 15:05:16,2025-11-20 15:05:31,LONG,24292.75,24302.75,REVERSAL,0,1,40.0,196.5,250,40.0,21.0,2
4815,2025-W47,BEST,2025-11-20 15:06:54,2025-11-20 15:06:58,SHORT,24341.5,24331.5,REVERSAL,0,1,40.0,196.5,123,40.0,15.0,1
4816,2025-W47,BEST,2025-11-20 15:07:03,2025-11-20 15:07:20,LONG,24322.25,24302.25,HARD_STOP,1,2,-120.0,-607.0,458,15.0,60.0,3
4817,2025-W47,BEST,2025-11-20 15:08:20,2025-11-20 15:08:29,SHORT,24311.75,24301.0,REVERSAL,0,1,43.0,211.5,129,43.0,15.0,1
4818,2025-W47,BEST,2025-11-20 15:08:29,2025-11-20 15:09:32,LONG,24301.0,24301.25,REVERSAL,1,2,42.0,203.0,844,21.0,40.0,4
4819,2025-W47,BEST,2025-11-20 15:10:41,2025-11-20 15:11:08,SHORT,24304.0,24293.5,REVERSAL,0,1,42.0,206.5,258,42.0,14.0,2
4820,2025-W47,BEST,2025-11-20 15:11:40,2025-11-20 15:11:51,LONG,24276.25,24286.25,REVERSAL,0,1,40.0,196.5,177,40.0,6.0,1
4821,2025-W47,BEST,2025-11-20 15:11:51,2025-11-20 15:11:57,SHORT,24286.25,24275.0,REVERSAL,0,1,45.0,221.5,127,45.0,0.0,2
4822,2025-W47,BEST,2025-11-20 15:14:45,2025-11-20 15:15:01,SHORT,24291.5,24291.0,REVERSAL,1,2,44.0,213.0,233,22.0,40.0,1
4823,2025-W47,BEST,2025-11-20 15:16:02,2025-11-20 15:16:09,SHORT,24330.0,24319.25,REVERSAL,0,1,43.0,211.5,203,43.0,14.0,1
4824,2025-W47,BEST,2025-11-20 15:16:33,2025-11-20 15:17:06,SHORT,24309.75,24299.75,REVERSAL,0,1,40.0,196.5,369,40.0,29.0,2
4825,2025-W47,BEST,2025-11-20 15:17:42,2025-11-20 15:18:08,LONG,24304.75,24315.0,REVERSAL,0,1,41.0,201.5,314,41.0,35.0,2
4826,2025-W47,BEST,2025-11-20 15:18:19,2025-11-20 15:18:24,SHORT,24319.75,24319.75,REVERSAL,1,2,40.0,193.0,127,20.0,40.0,1
4827,2025-W47,BEST,2025-11-20 15:19:02,2025-11-20 15:19:28,SHORT,24310.0,24309.25,REVERSAL,1,2,47.0,228.0,236,23.5,41.0,1
4828,2025-W47,BEST,2025-11-20 15:29:04,2025-11-20 15:29:37,LONG,24287.0,24297.0,REVERSAL,0,1,40.0,196.5,495,40.0,19.0,3
4829,2025-W47,BEST,2025-11-20 15:31:31,2025-11-20 15:31:46,SHORT,24304.25,24294.25,REVERSAL,0,1,40.0,196.5,286,40.0,4.0,2
4830,2025-W47,BEST,2025-11-20 15:32:39,2025-11-20 15:32:55,LONG,24264.0,24274.0,REVERSAL,0,1,40.0,196.5,289,40.0,1.0,2
4831,2025-W47,BEST,2025-11-20 15:41:04,2025-11-20 15:41:10,LONG,24160.0,24170.0,REVERSAL,0,1,40.0,196.5,290,40.0,16.0,2
4832,2025-W47,BEST,2025-11-20 15:43:08,2025-11-20 15:44:27,LONG,24159.5,24159.5,REVERSAL,1,2,40.0,193.0,1339,33.0,40.0,6
4833,2025-W47,BEST,2025-11-20 15:45:14,2025-11-20 15:45:28,SHORT,24168.25,24158.25,REVERSAL,0,1,40.0,196.5,297,40.0,22.0,2
4834,2025-W47,BEST,2025-11-20 15:46:44,2025-11-20 15:47:46,LONG,24129.0,24139.25,REVERSAL,0,1,41.0,201.5,1479,41.0,27.0,6
4835,2025-W47,BEST,2025-11-20 15:48:50,2025-11-20 15:49:00,LONG,24128.75,24139.0,REVERSAL,0,1,41.0,201.5,91,41.0,4.0,1
4836,2025-W47,BEST,2025-11-20 15:49:00,2025-11-20 15:49:14,SHORT,24139.0,24129.0,REVERSAL,0,1,40.0,196.5,240,40.0,10.0,2
4837,2025-W47,BEST,2025-11-21 09:30:00,2025-11-21 09:30:02,LONG,24176.25,24186.25,REVERSAL,0,1,40.0,196.5,459,40.0,0.0,2
4838,2025-W47,BEST,2025-11-21 09:30:39,2025-11-21 09:30:41,SHORT,24276.5,24266.5,REVERSAL,0,1,40.0,196.5,247,40.0,1.0,1
4839,2025-W47,BEST,2025-11-21 09:30:41,2025-11-21 09:30:51,LONG,24266.5,24246.5,HARD_STOP,1,2,-120.0,-607.0,911,25.0,60.0,5
4840,2025-W47,BEST,2025-11-21 09:30:56,2025-11-21 09:31:02,LONG,24242.75,24252.75,REVERSAL,0,1,40.0,196.5,487,40.0,5.0,2
4841,2025-W47,BEST,2025-11-21 09:31:03,2025-11-21 09:31:06,SHORT,24267.25,24256.75,REVERSAL,0,1,42.0,206.5,205,42.0,2.0,1
4842,2025-W47,BEST,2025-11-21 09:31:06,2025-11-21 09:31:07,LONG,24256.75,24267.0,REVERSAL,0,1,41.0,201.5,128,41.0,16.0,2
4843,2025-W47,BEST,2025-11-21 09:32:55,2025-11-21 09:33:01,SHORT,24239.5,24229.0,REVERSAL,0,1,42.0,206.5,352,42.0,34.0,2
4844,2025-W47,BEST,2025-11-21 09:34:18,2025-11-21 09:34:23,SHORT,24226.0,24246.25,HARD_STOP,1,2,-122.0,-617.0,300,11.0,61.0,3
4845,2025-W47,BEST,2025-11-21 09:34:57,2025-11-21 09:35:00,LONG,24222.5,24232.75,REVERSAL,0,1,41.0,201.5,253,41.0,5.0,2
4846,2025-W47,BEST,2025-11-21 09:35:26,2025-11-21 09:35:53,LONG,24195.5,24196.5,REVERSAL,1,2,48.0,233.0,1362,24.0,52.0,6
4847,2025-W47,BEST,2025-11-21 09:36:49,2025-11-21 09:37:14,SHORT,24246.75,24244.5,REVERSAL,1,2,58.0,283.0,1245,36.0,45.0,5
4848,2025-W47,BEST,2025-11-21 09:37:39,2025-11-21 09:37:44,SHORT,24267.5,24257.0,REVERSAL,0,1,42.0,206.5,179,42.0,5.0,1
4849,2025-W47,BEST,2025-11-21 09:37:44,2025-11-21 09:37:52,LONG,24257.0,24237.0,HARD_STOP,1,2,-120.0,-607.0,281,10.0,60.0,2
4850,2025-W47,BEST,2025-11-21 09:37:59,2025-11-21 09:38:01,LONG,24238.0,24248.0,REVERSAL,0,1,40.0,196.5,133,40.0,12.0,1
4851,2025-W47,BEST,2025-11-21 09:39:17,2025-11-21 09:39:23,LONG,24183.5,24193.5,REVERSAL,0,1,40.0,196.5,250,40.0,11.0,2
4852,2025-W47,BEST,2025-11-21 09:41:34,2025-11-21 09:41:52,SHORT,24243.5,24233.5,REVERSAL,0,1,40.0,196.5,532,40.0,33.0,3
4853,2025-W47,BEST,2025-11-21 09:42:06,2025-11-21 09:42:12,SHORT,24263.75,24253.75,REVERSAL,0,1,40.0,196.5,228,40.0,11.0,1
4854,2025-W47,BEST,2025-11-21 09:42:12,2025-11-21 09:42:17,LONG,24253.75,24233.5,HARD_STOP,1,2,-120.0,-607.0,295,6.0,60.0,3
4855,2025-W47,BEST,2025-11-21 09:43:08,2025-11-21 09:43:18,LONG,24186.25,24198.5,REVERSAL,0,1,49.0,241.5,323,49.0,24.0,2
4856,2025-W47,BEST,2025-11-21 09:45:25,2025-11-21 09:45:42,LONG,24176.0,24176.0,REVERSAL,1,2,40.0,193.0,581,39.0,40.0,3
4857,2025-W47,BEST,2025-11-21 09:45:58,2025-11-21 09:46:14,LONG,24147.5,24127.25,HARD_STOP,1,2,-121.0,-612.0,1408,22.0,60.5,6
4858,2025-W47,BEST,2025-11-21 09:46:15,2025-11-21 09:46:30,SHORT,24130.25,24130.25,REVERSAL,1,2,40.0,193.0,996,20.0,51.0,5
4859,2025-W47,BEST,2025-11-21 09:46:34,2025-11-21 09:47:00,LONG,24118.0,24118.0,REVERSAL,1,2,40.0,193.0,1978,30.0,46.0,8
4860,2025-W47,BEST,2025-11-21 09:47:42,2025-11-21 09:47:47,LONG,24132.75,24143.0,REVERSAL,0,1,41.0,201.5,276,41.0,16.0,2
4861,2025-W47,BEST,2025-11-21 09:48:23,2025-11-21 09:48:24,SHORT,24205.25,24195.25,REVERSAL,0,1,40.0,196.5,299,40.0,12.0,2
4862,2025-W47,BEST,2025-11-21 09:50:33,2025-11-21 09:50:35,LONG,24187.25,24198.25,REVERSAL,0,1,44.0,216.5,69,44.0,6.0,1
4863,2025-W47,BEST,2025-11-21 09:50:35,2025-11-21 09:50:51,SHORT,24198.25,24198.25,REVERSAL,1,2,40.0,193.0,426,28.0,41.0,2
4864,2025-W47,BEST,2025-11-21 09:51:44,2025-11-21 09:51:50,SHORT,24216.25,24205.75,REVERSAL,0,1,42.0,206.5,171,42.0,17.0,1
4865,2025-W47,BEST,2025-11-21 09:51:50,2025-11-21 09:52:07,LONG,24205.75,24185.75,HARD_STOP,1,2,-120.0,-607.0,369,39.0,60.0,3
4866,2025-W47,BEST,2025-11-21 09:52:09,2025-11-21 09:52:27,SHORT,24200.25,24220.25,HARD_STOP,1,2,-120.0,-607.0,504,39.0,60.0,3
4867,2025-W47,BEST,2025-11-21 09:53:16,2025-11-21 09:53:19,LONG,24211.0,24221.25,REVERSAL,0,1,41.0,201.5,65,41.0,0.0,1
4868,2025-W47,BEST,2025-11-21 09:53:19,2025-11-21 09:53:27,SHORT,24221.25,24220.0,REVERSAL,1,2,50.0,243.0,183,25.0,40.0,1
4869,2025-W47,BEST,2025-11-21 09:54:50,2025-11-21 09:54:53,SHORT,24296.0,24285.5,REVERSAL,0,1,42.0,206.5,149,42.0,8.0,1
4870,2025-W47,BEST,2025-11-21 09:54:53,2025-11-21 09:55:01,LONG,24285.5,24265.5,HARD_STOP,1,2,-120.0,-607.0,444,4.0,60.0,3
4871,2025-W47,BEST,2025-11-21 09:55:03,2025-11-21 09:55:36,SHORT,24271.0,24260.5,REVERSAL,0,1,42.0,206.5,908,42.0,39.0,4
4872,2025-W47,BEST,2025-11-21 09:55:36,2025-11-21 09:56:04,LONG,24260.5,24240.0,HARD_STOP,1,2,-123.0,-622.0,932,38.0,61.5,5
4873,2025-W47,BEST,2025-11-21 09:56:15,2025-11-21 09:56:16,LONG,24217.5,24227.5,REVERSAL,0,1,40.0,196.5,76,40.0,1.0,1
4874,2025-W47,BEST,2025-11-21 09:56:16,2025-11-21 09:56:18,SHORT,24227.5,24216.75,REVERSAL,0,1,43.0,211.5,108,43.0,7.0,1
4875,2025-W47,BEST,2025-11-21 09:56:18,2025-11-21 09:56:19,LONG,24216.75,24227.0,REVERSAL,0,1,41.0,201.5,37,41.0,0.0,1
4876,2025-W47,BEST,2025-11-21 09:56:19,2025-11-21 09:56:25,SHORT,24227.0,24216.25,REVERSAL,0,1,43.0,211.5,132,43.0,2.0,2
4877,2025-W47,BEST,2025-11-21 09:56:34,2025-11-21 09:56:37,LONG,24182.75,24193.25,REVERSAL,0,1,42.0,206.5,300,42.0,29.0,2
4878,2025-W47,BEST,2025-11-21 09:58:11,2025-11-21 09:58:11,SHORT,24210.75,24200.5,REVERSAL,0,1,41.0,201.5,25,41.0,0.0,1
4879,2025-W47,BEST,2025-11-21 09:58:11,2025-11-21 09:58:35,LONG,24200.5,24200.5,REVERSAL,1,2,40.0,193.0,578,32.0,46.0,3
4880,2025-W47,BEST,2025-11-21 09:58:35,2025-11-21 09:59:30,SHORT,24200.5,24190.0,REVERSAL,0,1,42.0,206.5,725,42.0,34.0,4
4881,2025-W47,BEST,2025-11-21 10:00:08,2025-11-21 10:00:09,SHORT,24221.5,24211.0,REVERSAL,0,1,42.0,206.5,18,42.0,0.0,1
4882,2025-W47,BEST,2025-11-21 10:00:10,2025-11-21 10:00:34,SHORT,24216.5,24216.25,REVERSAL,1,2,42.0,203.0,817,33.0,40.0,4
4883,2025-W47,BEST,2025-11-21 10:01:03,2025-11-21 10:01:11,LONG,24147.25,24127.25,HARD_STOP,1,2,-120.0,-607.0,827,30.0,60.0,4
4884,2025-W47,BEST,2025-11-21 10:01:32,2025-11-21 10:01:35,LONG,24124.0,24134.0,REVERSAL,0,1,40.0,196.5,129,40.0,2.0,1
4885,2025-W47,BEST,2025-11-21 10:01:35,2025-11-21 10:01:44,SHORT,24134.0,24124.0,REVERSAL,0,1,40.0,196.5,392,40.0,25.0,3
4886,2025-W47,BEST,2025-11-21 10:02:43,2025-11-21 10:02:46,LONG,24095.5,24105.5,REVERSAL,0,1,40.0,196.5,133,40.0,1.0,1
4887,2025-W47,BEST,2025-11-21 10:02:46,2025-11-21 10:03:03,SHORT,24105.5,24095.5,REVERSAL,0,1,40.0,196.5,549,40.0,12.0,3
4888,2025-W47,BEST,2025-11-21 10:03:18,2025-11-21 10:03:24,SHORT,24094.75,24084.75,REVERSAL,0,1,40.0,196.5,289,40.0,36.0,2
4889,2025-W47,BEST,2025-11-21 10:04:46,2025-11-21 10:04:49,SHORT,24137.0,24136.75,REVERSAL,1,2,42.0,203.0,228,21.0,40.0,1
4890,2025-W47,BEST,2025-11-21 10:05:10,2025-11-21 10:05:12,SHORT,24174.75,24164.75,REVERSAL,0,1,40.0,196.5,130,40.0,7.0,1
4891,2025-W47,BEST,2025-11-21 10:05:12,2025-11-21 10:05:14,LONG,24164.75,24174.75,REVERSAL,0,1,40.0,196.5,176,40.0,25.0,2
4892,2025-W47,BEST,2025-11-21 10:06:04,2025-11-21 10:06:05,LONG,24171.0,24181.5,REVERSAL,0,1,42.0,206.5,197,42.0,8.0,1
4893,2025-W47,BEST,2025-11-21 10:06:05,2025-11-21 10:06:08,SHORT,24181.5,24201.75,HARD_STOP,1,2,-120.0,-607.0,221,0.0,60.0,2
4894,2025-W47,BEST,2025-11-21 10:06:33,2025-11-21 10:06:34,LONG,24206.0,24216.0,REVERSAL,0,1,40.0,196.5,24,40.0,0.0,1
4895,2025-W47,BEST,2025-11-21 10:06:34,2025-11-21 10:06:45,SHORT,24216.0,24206.0,REVERSAL,0,1,40.0,196.5,499,40.0,33.0,3
4896,2025-W47,BEST,2025-11-21 10:06:49,2025-11-21 10:06:53,LONG,24198.25,24208.25,REVERSAL,0,1,40.0,196.5,102,40.0,12.0,1
4897,2025-W47,BEST,2025-11-21 10:06:53,2025-11-21 10:07:01,SHORT,24208.25,24208.5,REVERSAL,1,2,39.0,188.0,225,19.5,41.0,2
4898,2025-W47,BEST,2025-11-21 10:07:26,2025-11-21 10:07:27,LONG,24177.0,24187.75,REVERSAL,0,1,43.0,211.5,92,43.0,0.0,1
4899,2025-W47,BEST,2025-11-21 10:07:29,2025-11-21 10:07:36,SHORT,24197.75,24187.75,REVERSAL,0,1,40.0,196.5,235,40.0,29.0,2
4900,2025-W47,BEST,2025-11-21 10:11:40,2025-11-21 10:11:51,LONG,24118.25,24117.5,REVERSAL,1,2,37.0,178.0,366,18.5,44.5,3
4901,2025-W47,BEST,2025-11-21 10:15:05,2025-11-21 10:15:13,LONG,24097.75,24108.75,REVERSAL,0,1,44.0,216.5,212,44.0,16.0,1
4902,2025-W47,BEST,2025-11-21 10:15:48,2025-11-21 10:15:51,SHORT,24121.25,24110.5,REVERSAL,0,1,43.0,211.5,77,43.0,0.0,1
4903,2025-W47,BEST,2025-11-21 10:15:54,2025-11-21 10:16:03,LONG,24104.25,24105.5,REVERSAL,1,2,51.0,248.0,315,25.5,41.0,2
4904,2025-W47,BEST,2025-11-21 10:16:16,2025-11-21 10:16:19,SHORT,24101.25,24091.25,REVERSAL,0,1,40.0,196.5,177,40.0,26.0,1
4905,2025-W47,BEST,2025-11-21 10:16:19,2025-11-21 10:16:29,LONG,24091.25,24101.5,REVERSAL,0,1,41.0,201.5,300,41.0,15.0,3
4906,2025-W47,BEST,2025-11-21 10:16:44,2025-11-21 10:16:46,SHORT,24122.0,24111.25,REVERSAL,0,1,43.0,211.5,52,43.0,1.0,1
4907,2025-W47,BEST,2025-11-21 10:16:53,2025-11-21 10:17:02,LONG,24101.75,24081.75,HARD_STOP,1,2,-120.0,-607.0,266,8.0,60.0,2
4908,2025-W47,BEST,2025-11-21 10:17:35,2025-11-21 10:17:44,LONG,24052.75,24062.75,REVERSAL,0,1,40.0,196.5,598,40.0,29.0,3
4909,2025-W47,BEST,2025-11-21 10:19:33,2025-11-21 10:20:05,SHORT,24132.5,24131.0,REVERSAL,1,2,52.0,253.0,751,36.0,40.0,4
4910,2025-W47,BEST,2025-11-21 10:21:00,2025-11-21 10:21:08,LONG,24084.25,24064.0,HARD_STOP,1,2,-121.0,-612.0,317,3.0,60.5,2
4911,2025-W47,BEST,2025-11-21 10:21:36,2025-11-21 10:21:45,SHORT,24064.75,24054.75,REVERSAL,0,1,40.0,196.5,215,40.0,39.0,1
4912,2025-W47,BEST,2025-11-21 10:21:45,2025-11-21 10:22:02,LONG,24054.75,24034.5,HARD_STOP,1,2,-121.0,-612.0,529,0.0,60.5,3
4913,2025-W47,BEST,2025-11-21 10:22:40,2025-11-21 10:22:43,SHORT,24090.0,24110.0,HARD_STOP,1,2,-120.0,-607.0,309,12.0,60.0,3
4914,2025-W47,BEST,2025-11-21 10:22:47,2025-11-21 10:22:51,SHORT,24127.25,24116.75,REVERSAL,0,1,42.0,206.5,185,42.0,3.0,1
4915,2025-W47,BEST,2025-11-21 10:22:51,2025-11-21 10:22:59,LONG,24116.75,24116.75,REVERSAL,1,2,40.0,193.0,487,20.0,40.0,3
4916,2025-W47,BEST,2025-11-21 10:23:50,2025-11-21 10:23:53,SHORT,24144.5,24133.75,REVERSAL,0,1,43.0,211.5,128,43.0,8.0,1
4917,2025-W47,BEST,2025-11-21 10:23:53,2025-11-21 10:24:05,LONG,24133.75,24113.5,HARD_STOP,1,2,-122.0,-617.0,556,19.0,61.0,3
4918,2025-W47,BEST,2025-11-21 10:24:20,2025-11-21 10:24:22,LONG,24093.25,24103.25,REVERSAL,0,1,40.0,196.5,115,40.0,10.0,1
4919,2025-W47,BEST,2025-11-21 10:24:22,2025-11-21 10:24:29,SHORT,24103.25,24123.75,HARD_STOP,1,2,-123.0,-622.0,242,5.0,61.5,2
4920,2025-W47,BEST,2025-11-21 10:24:34,2025-11-21 10:24:39,SHORT,24141.0,24131.0,REVERSAL,0,1,40.0,196.5,188,40.0,21.0,1
4921,2025-W47,BEST,2025-11-21 10:24:39,2025-11-21 10:24:43,LONG,24131.0,24141.75,REVERSAL,0,1,43.0,211.5,157,43.0,19.0,2
4922,2025-W47,BEST,2025-11-21 10:25:42,2025-11-21 10:25:47,LONG,24157.75,24167.75,REVERSAL,0,1,40.0,196.5,167,40.0,9.0,1
4923,2025-W47,BEST,2025-11-21 10:25:47,2025-11-21 10:25:50,SHORT,24167.75,24157.75,REVERSAL,0,1,40.0,196.5,114,40.0,0.0,2
4924,2025-W47,BEST,2025-11-21 10:26:40,2025-11-21 10:26:44,LONG,24099.25,24109.25,REVERSAL,0,1,40.0,196.5,105,40.0,16.0,1
4925,2025-W47,BEST,2025-11-21 10:26:44,2025-11-21 10:27:01,SHORT,24109.25,24110.0,REVERSAL,1,2,37.0,178.0,530,18.5,43.0,3
4926,2025-W47,BEST,2025-11-21 10:27:05,2025-11-21 10:27:26,SHORT,24117.75,24117.5,REVERSAL,1,2,42.0,203.0,492,33.0,46.0,3
4927,2025-W47,BEST,2025-11-21 10:28:42,2025-11-21 10:28:44,LONG,24063.5,24073.75,REVERSAL,0,1,41.0,201.5,110,41.0,13.0,2
4928,2025-W47,BEST,2025-11-21 10:29:00,2025-11-21 10:29:06,LONG,24044.0,24054.0,REVERSAL,0,1,40.0,196.5,253,40.0,36.0,2
4929,2025-W47,BEST,2025-11-21 10:29:23,2025-11-21 10:29:40,LONG,24039.5,24039.5,REVERSAL,1,2,40.0,193.0,532,22.0,40.0,3
4930,2025-W47,BEST,2025-11-21 10:30:09,2025-11-21 10:30:14,SHORT,24037.5,24027.0,REVERSAL,0,1,42.0,206.5,160,42.0,8.0,2
4931,2025-W47,BEST,2025-11-21 10:32:38,2025-11-21 10:32:41,SHORT,24079.25,24069.0,REVERSAL,0,1,41.0,201.5,198,41.0,28.0,1
4932,2025-W47,BEST,2025-11-21 10:32:41,2025-11-21 10:32:55,LONG,24069.0,24069.5,REVERSAL,1,2,44.0,213.0,358,22.0,40.0,3
4933,2025-W47,BEST,2025-11-21 10:34:37,2025-11-21 10:34:47,LONG,24012.75,24022.75,REVERSAL,0,1,40.0,196.5,297,40.0,4.0,2
4934,2025-W47,BEST,2025-11-21 10:34:53,2025-11-21 10:34:56,SHORT,24032.0,24022.0,REVERSAL,0,1,40.0,196.5,162,40.0,16.0,1
4935,2025-W47,BEST,2025-11-21 10:34:56,2025-11-21 10:35:11,LONG,24022.0,24002.0,HARD_STOP,1,2,-120.0,-607.0,804,8.0,60.0,4
4936,2025-W47,BEST,2025-11-21 10:35:12,2025-11-21 10:35:26,SHORT,24009.25,23999.25,REVERSAL,0,1,40.0,196.5,545,40.0,11.0,3
4937,2025-W47,BEST,2025-11-21 10:35:43,2025-11-21 10:35:43,LONG,23980.0,23990.0,REVERSAL,0,1,40.0,196.5,129,40.0,11.0,1
4938,2025-W47,BEST,2025-11-21 10:35:43,2025-11-21 10:35:47,SHORT,23990.0,23979.75,REVERSAL,0,1,41.0,201.5,199,41.0,12.0,2
4939,2025-W47,BEST,2025-11-21 10:36:11,2025-11-21 10:36:25,LONG,23976.25,23986.25,REVERSAL,0,1,40.0,196.5,470,40.0,36.0,2
4940,2025-W47,BEST,2025-11-21 10:36:40,2025-11-21 10:36:46,LONG,23949.0,23959.0,REVERSAL,0,1,40.0,196.5,315,40.0,23.0,2
4941,2025-W47,BEST,2025-11-21 10:37:13,2025-11-21 10:37:18,LONG,23928.25,23938.25,REVERSAL,0,1,40.0,196.5,272,40.0,4.0,2
4942,2025-W47,BEST,2025-11-21 10:37:36,2025-11-21 10:37:42,SHORT,23966.25,23956.0,REVERSAL,0,1,41.0,201.5,270,41.0,27.0,2
4943,2025-W47,BEST,2025-11-21 10:38:19,2025-11-21 10:38:24,LONG,23957.0,23967.25,REVERSAL,0,1,41.0,201.5,133,41.0,11.0,2
4944,2025-W47,BEST,2025-11-21 10:38:40,2025-11-21 10:38:54,SHORT,23982.0,23971.5,REVERSAL,0,1,42.0,206.5,464,42.0,12.0,2
4945,2025-W47,BEST,2025-11-21 10:39:25,2025-11-21 10:39:36,LONG,23945.0,23955.0,REVERSAL,0,1,40.0,196.5,393,40.0,28.0,2
4946,2025-W47,BEST,2025-11-21 10:39:52,2025-11-21 10:40:19,LONG,23949.75,23949.75,REVERSAL,1,2,40.0,193.0,1166,22.0,59.0,5
4947,2025-W47,BEST,2025-11-21 10:40:28,2025-11-21 10:40:30,SHORT,23960.25,23950.0,REVERSAL,0,1,41.0,201.5,88,41.0,1.0,1
4948,2025-W47,BEST,2025-11-21 10:40:30,2025-11-21 10:40:31,LONG,23950.0,23960.0,REVERSAL,0,1,40.0,196.5,57,40.0,1.0,1
4949,2025-W47,BEST,2025-11-21 10:40:31,2025-11-21 10:40:39,SHORT,23960.0,23960.0,REVERSAL,1,2,40.0,193.0,452,20.0,42.0,3
4950,2025-W47,BEST,2025-11-21 10:41:30,2025-11-21 10:41:33,SHORT,23994.0,23984.0,REVERSAL,0,1,40.0,196.5,159,40.0,7.0,1
4951,2025-W47,BEST,2025-11-21 10:41:33,2025-11-21 10:41:46,LONG,23984.0,23984.0,REVERSAL,1,2,41.0,198.0,381,36.0,41.5,3
4952,2025-W47,BEST,2025-11-21 10:41:56,2025-11-21 10:42:04,LONG,23970.25,23980.5,REVERSAL,0,1,41.0,201.5,302,41.0,18.0,2
4953,2025-W47,BEST,2025-11-21 10:42:28,2025-11-21 10:42:35,LONG,23965.75,23975.75,REVERSAL,0,1,40.0,196.5,182,40.0,23.0,1
4954,2025-W47,BEST,2025-11-21 10:42:35,2025-11-21 10:42:44,SHORT,23975.75,23975.0,REVERSAL,1,2,47.0,228.0,229,23.5,41.0,2
4955,2025-W47,BEST,2025-11-21 10:43:04,2025-11-21 10:43:10,SHORT,24005.25,23995.25,REVERSAL,0,1,40.0,196.5,134,40.0,0.0,1
4956,2025-W47,BEST,2025-11-21 10:43:14,2025-11-21 10:43:18,SHORT,24001.0,24001.25,REVERSAL,1,2,39.0,188.0,172,19.5,41.0,2
