cycle_id,week,category,seed_dt,exit_dt,direction,seed_price,avg_entry_price,exit_price,exit_type,depth,max_position,pnl_ticks,pnl_dollars,bars_held,mfe_ticks,mae_ticks,entry_signed_chop,entry_dchop,entry_d2chop,entry_signed_slope,entry_dr2,entry_dslope
7267,W47,BEST,2025-11-20 12:07:49,2025-11-20 12:07:52,SHORT,24517.0000,24517.0000,24506.5000,REVERSAL,0,1,42.0000,210.0000,63,42.0000,2.0000,-0.050000,-0.379864,-0.798976,-1.375000,-0.959488,-10.500000
7268,W47,BEST,2025-11-20 12:07:52,2025-11-20 12:08:01,LONG,24506.5000,24506.5000,24517.2500,REVERSAL,0,1,43.0000,215.0000,348,43.0000,16.0000,-0.050000,-0.379864,-0.798976,-1.375000,-0.959488,-10.500000
7269,W47,BEST,2025-11-20 12:08:01,2025-11-20 12:08:02,SHORT,24517.2500,24517.2500,24507.2500,REVERSAL,0,1,40.0000,200.0000,28,40.0000,2.0000,0.024155,-0.186855,-0.347864,0.625000,-0.379090,-5.125000
7270,W47,BEST,2025-11-20 12:08:02,2025-11-20 12:08:10,LONG,24507.2500,24507.2500,24517.2500,REVERSAL,0,1,40.0000,200.0000,286,40.0000,26.0000,0.024155,-0.186855,-0.347864,0.625000,-0.379090,-5.125000
7271,W47,BEST,2025-11-20 12:08:32,2025-11-20 12:08:40,SHORT,24557.2500,24562.5000,24577.5000,HARD_STOP,1,2,-120.0000,-600.0000,288,8.0000,60.0000,-0.057143,-0.045219,0.238465,-1.750000,-0.112377,-1.500000
7272,W47,BEST,2025-11-20 12:08:52,2025-11-20 12:09:00,SHORT,24581.5000,24581.5000,24571.5000,REVERSAL,0,1,40.0000,200.0000,153,40.0000,10.0000,-0.010256,-0.197708,-0.076506,-0.250000,-0.985904,-5.625000
7273,W47,BEST,2025-11-20 12:09:00,2025-11-20 12:09:15,LONG,24571.5000,24566.5000,24551.0000,HARD_STOP,1,2,-124.0000,-620.0000,627,33.0000,62.0000,-0.010256,-0.197708,-0.076506,-0.250000,-0.985904,-5.625000
7274,W47,BEST,2025-11-20 12:10:09,2025-11-20 12:10:19,LONG,24511.0000,24511.0000,24521.0000,REVERSAL,0,1,40.0000,200.0000,386,40.0000,31.0000,-0.015625,-0.154779,0.227582,-0.375000,-0.308751,-4.375000
7275,W47,BEST,2025-11-20 12:10:46,2025-11-20 12:10:49,LONG,24502.2500,24497.2500,24502.5000,REVERSAL,1,2,42.0000,210.0000,104,21.0000,40.0000,-0.087912,-0.255461,-0.188024,-2.000000,0.066872,-5.125000
7276,W47,BEST,2025-11-20 12:10:49,2025-11-20 12:11:03,SHORT,24502.5000,24507.6250,24502.0000,REVERSAL,1,2,45.0000,225.0000,570,22.5000,52.5000,-0.087912,-0.255461,-0.188024,-2.000000,0.066872,-5.125000
7277,W47,BEST,2025-11-20 12:11:12,2025-11-20 12:11:17,LONG,24495.5000,24495.5000,24505.7500,REVERSAL,0,1,41.0000,205.0000,180,41.0000,21.0000,0.000000,-0.414226,-0.686859,0.000000,-0.998336,-12.375000
7278,W47,BEST,2025-11-20 12:11:17,2025-11-20 12:11:27,SHORT,24505.7500,24510.7500,24505.7500,REVERSAL,1,2,40.0000,200.0000,376,23.0000,43.0000,0.000000,-0.414226,-0.686859,0.000000,-0.998336,-12.375000
7279,W47,BEST,2025-11-20 12:11:59,2025-11-20 12:12:01,LONG,24456.7500,24456.7500,24466.7500,REVERSAL,0,1,40.0000,200.0000,115,40.0000,13.0000,-0.040230,-0.111494,-0.130865,-0.875000,-0.150844,-1.875000
7280,W47,BEST,2025-11-20 12:12:01,2025-11-20 12:12:03,SHORT,24466.7500,24466.7500,24456.5000,REVERSAL,0,1,41.0000,205.0000,202,41.0000,24.0000,-0.040230,-0.111494,-0.130865,-0.875000,-0.150844,-1.875000
7281,W47,BEST,2025-11-20 12:12:08,2025-11-20 12:12:20,LONG,24447.2500,24442.2500,24447.2500,REVERSAL,1,2,40.0000,200.0000,942,20.0000,45.0000,-0.043478,-0.221828,-0.309469,-0.875000,0.090234,-5.625000
7282,W47,BEST,2025-11-20 12:12:20,2025-11-20 12:12:26,SHORT,24447.2500,24447.2500,24437.0000,REVERSAL,0,1,41.0000,205.0000,436,41.0000,34.0000,0.065574,-0.210742,-0.479424,1.500000,-0.624807,-3.750000
7283,W47,BEST,2025-11-20 12:12:28,2025-11-20 12:12:54,SHORT,24443.0000,24448.0000,24463.0000,HARD_STOP,1,2,-120.0000,-600.0000,1322,26.0000,60.0000,-0.037500,-0.192092,-0.301491,-0.750000,-0.623194,-4.875000
7284,W47,BEST,2025-11-20 12:13:02,2025-11-20 12:13:02,SHORT,24467.5000,24467.5000,24457.0000,REVERSAL,0,1,42.0000,210.0000,20,42.0000,0.0000,-0.059459,-0.322739,-0.568813,-1.375000,-0.498680,-7.750000
7285,W47,BEST,2025-11-20 12:13:02,2025-11-20 12:13:17,LONG,24457.0000,24451.8750,24456.7500,REVERSAL,1,2,39.0000,195.0000,623,36.0000,45.5000,-0.059459,-0.322739,-0.568813,-1.375000,-0.498680,-7.750000
7286,W47,BEST,2025-11-20 12:13:33,2025-11-20 12:14:01,LONG,24436.5000,24436.5000,24446.5000,REVERSAL,0,1,40.0000,200.0000,1167,40.0000,32.0000,-0.013514,-0.365434,-0.633270,-0.250000,-0.797329,-8.750000
7287,W47,BEST,2025-11-20 12:14:30,2025-11-20 12:14:44,SHORT,24508.5000,24508.5000,24498.5000,REVERSAL,0,1,40.0000,200.0000,722,40.0000,30.0000,0.098765,-0.412650,-0.337720,2.000000,-0.540596,-12.000000
7288,W47,BEST,2025-11-20 12:14:46,2025-11-20 12:14:53,SHORT,24504.7500,24504.7500,24494.5000,REVERSAL,0,1,41.0000,205.0000,344,41.0000,36.0000,-0.016304,-0.319410,-0.605944,-0.375000,-0.513217,-5.500000
7289,W47,BEST,2025-11-20 12:14:53,2025-11-20 12:15:01,LONG,24494.5000,24489.5000,24474.5000,HARD_STOP,1,2,-120.0000,-600.0000,306,9.0000,60.0000,-0.080851,0.064547,0.383957,-2.375000,0.051296,2.000000
7290,W47,BEST,2025-11-20 12:15:04,2025-11-20 12:15:05,LONG,24458.5000,24458.5000,24468.7500,REVERSAL,0,1,41.0000,205.0000,31,41.0000,1.0000,0.056000,-0.423245,-0.343786,1.750000,-0.972861,-14.125000
7291,W47,BEST,2025-11-20 12:15:05,2025-11-20 12:15:10,SHORT,24468.7500,24473.7500,24467.5000,REVERSAL,1,2,50.0000,250.0000,418,25.0000,40.0000,0.056000,-0.423245,-0.343786,1.750000,-0.972861,-14.125000
7292,W47,BEST,2025-11-20 12:15:10,2025-11-20 12:15:20,LONG,24467.5000,24462.3750,24447.2500,HARD_STOP,1,2,-121.0000,-605.0000,508,0.0000,60.5000,0.058366,0.002366,0.425611,1.875000,0.004039,0.125000
7293,W47,BEST,2025-11-20 12:15:21,2025-11-20 12:15:30,SHORT,24456.2500,24456.2500,24445.7500,REVERSAL,0,1,42.0000,210.0000,395,42.0000,31.0000,-0.005780,-0.315075,-0.161277,-0.125000,-0.985486,-7.375000
7294,W47,BEST,2025-11-20 12:15:30,2025-11-20 12:15:45,LONG,24445.7500,24440.7500,24447.2500,REVERSAL,1,2,52.0000,260.0000,618,31.0000,40.0000,0.089474,0.083693,0.398769,2.125000,0.506255,2.000000
7295,W47,BEST,2025-11-20 12:15:56,2025-11-20 12:16:03,SHORT,24463.2500,24463.2500,24452.7500,REVERSAL,0,1,42.0000,210.0000,377,42.0000,17.0000,0.078125,-0.381969,-0.548485,1.875000,0.099315,-10.375000
7296,W47,BEST,2025-11-20 12:16:59,2025-11-20 12:17:00,LONG,24401.2500,24401.2500,24411.7500,REVERSAL,0,1,42.0000,210.0000,125,42.0000,4.0000,0.093023,-0.281210,-0.499599,2.000000,-0.839394,-5.625000
7297,W47,BEST,2025-11-20 12:17:00,2025-11-20 12:17:06,SHORT,24411.7500,24416.8750,24411.2500,REVERSAL,1,2,45.0000,225.0000,434,22.5000,41.0000,0.093023,-0.281210,-0.499599,2.000000,-0.839394,-5.625000
7298,W47,BEST,2025-11-20 12:17:06,2025-11-20 12:17:14,LONG,24411.2500,24406.2500,24411.2500,REVERSAL,1,2,40.0000,200.0000,354,20.0000,40.0000,-0.095477,-0.407553,-0.817560,-2.375000,-0.907324,-8.000000
7299,W47,BEST,2025-11-20 12:17:17,2025-11-20 12:17:21,LONG,24400.7500,24400.7500,24410.7500,REVERSAL,0,1,40.0000,200.0000,184,40.0000,29.0000,0.046729,-0.307768,-0.566788,1.250000,-0.433925,-7.125000
7300,W47,BEST,2025-11-20 12:17:21,2025-11-20 12:17:24,SHORT,24410.7500,24410.7500,24400.7500,REVERSAL,0,1,40.0000,200.0000,120,40.0000,0.0000,0.046729,-0.307768,-0.566788,1.250000,-0.433925,-7.125000
7301,W47,BEST,2025-11-20 12:17:24,2025-11-20 12:17:37,LONG,24400.7500,24400.7500,24411.2500,REVERSAL,0,1,42.0000,210.0000,365,42.0000,31.0000,-0.069149,0.022420,0.330188,-1.625000,-0.182416,0.375000
7302,W47,BEST,2025-11-20 12:17:37,2025-11-20 12:17:54,SHORT,24411.2500,24411.2500,24401.2500,REVERSAL,0,1,40.0000,200.0000,608,40.0000,13.0000,0.040609,-0.028540,-0.050960,1.000000,-0.158021,-0.625000
7303,W47,BEST,2025-11-20 12:18:03,2025-11-20 12:18:06,LONG,24394.0000,24394.0000,24404.0000,REVERSAL,0,1,40.0000,200.0000,191,40.0000,27.0000,0.035354,-0.327146,-0.485421,0.875000,-0.950412,-6.375000
7304,W47,BEST,2025-11-20 12:18:06,2025-11-20 12:18:21,SHORT,24404.0000,24404.0000,24394.0000,REVERSAL,0,1,40.0000,200.0000,540,40.0000,24.0000,0.035354,-0.327146,-0.485421,0.875000,-0.950412,-6.375000
7305,W47,BEST,2025-11-20 12:18:30,2025-11-20 12:18:43,SHORT,24395.0000,24400.2500,24415.2500,HARD_STOP,1,2,-120.0000,-600.0000,412,25.0000,60.0000,0.048128,-0.133690,-0.172651,1.125000,0.288610,-2.625000
7306,W47,BEST,2025-11-20 12:18:47,2025-11-20 12:18:51,SHORT,24426.2500,24426.2500,24415.2500,REVERSAL,0,1,44.0000,220.0000,281,44.0000,6.0000,0.097561,-0.519786,-0.673018,2.000000,-0.637876,-13.125000
7307,W47,BEST,2025-11-20 12:20:56,2025-11-20 12:21:07,LONG,24389.2500,24384.2500,24390.0000,REVERSAL,1,2,46.0000,230.0000,648,23.0000,41.0000,0.088889,-0.236264,-0.143771,1.500000,-0.820712,-5.125000
7308,W47,BEST,2025-11-20 12:21:43,2025-11-20 12:21:44,SHORT,24438.5000,24438.5000,24428.5000,REVERSAL,0,1,40.0000,200.0000,27,40.0000,0.0000,-0.037037,-0.115137,-0.111061,-0.750000,-0.914557,-2.750000
7309,W47,BEST,2025-11-20 12:21:44,2025-11-20 12:21:48,LONG,24428.5000,24428.5000,24439.2500,REVERSAL,0,1,43.0000,215.0000,148,43.0000,0.0000,-0.037037,-0.115137,-0.111061,-0.750000,-0.914557,-2.750000
7310,W47,BEST,2025-11-20 12:21:48,2025-11-20 12:21:59,SHORT,24439.2500,24444.3750,24459.7500,HARD_STOP,1,2,-123.0000,-615.0000,375,39.0000,61.5000,-0.037037,-0.115137,-0.111061,-0.750000,-0.914557,-2.750000
7311,W47,BEST,2025-11-20 12:22:27,2025-11-20 12:22:34,LONG,24418.5000,24418.5000,24429.2500,REVERSAL,0,1,43.0000,215.0000,322,43.0000,22.0000,-0.038961,-0.681760,-0.765312,-1.125000,-0.850710,-18.875000
7312,W47,BEST,2025-11-20 12:22:54,2025-11-20 12:22:55,LONG,24422.2500,24422.2500,24432.7500,REVERSAL,0,1,42.0000,210.0000,54,42.0000,4.0000,-0.020492,-0.233972,-0.200479,-0.625000,-0.605293,-6.500000
7313,W47,BEST,2025-11-20 12:22:55,2025-11-20 12:23:02,SHORT,24432.7500,24437.7500,24453.0000,HARD_STOP,1,2,-122.0000,-610.0000,308,19.0000,61.0000,-0.020492,-0.233972,-0.200479,-0.625000,-0.605293,-6.500000
7314,W47,BEST,2025-11-20 12:23:09,2025-11-20 12:23:13,SHORT,24460.2500,24460.2500,24450.0000,REVERSAL,0,1,41.0000,205.0000,118,41.0000,2.0000,0.033755,-0.316842,-0.211924,1.000000,-0.812069,-10.000000
7315,W47,BEST,2025-11-20 12:23:13,2025-11-20 12:23:19,LONG,24450.0000,24450.0000,24460.0000,REVERSAL,0,1,40.0000,200.0000,210,40.0000,29.0000,0.033755,-0.316842,-0.211924,1.000000,-0.812069,-10.000000
7316,W47,BEST,2025-11-20 12:23:25,2025-11-20 12:23:40,LONG,24454.2500,24449.0000,24453.7500,REVERSAL,1,2,38.0000,190.0000,396,34.0000,42.0000,-0.029268,-0.080256,-0.156024,-0.750000,-0.450818,-2.125000
7317,W47,BEST,2025-11-20 12:23:41,2025-11-20 12:23:44,SHORT,24465.5000,24465.5000,24455.2500,REVERSAL,0,1,41.0000,205.0000,105,41.0000,3.0000,-0.078838,-0.122916,-0.295402,-2.375000,-0.696126,-3.375000
7318,W47,BEST,2025-11-20 12:23:44,2025-11-20 12:23:54,LONG,24455.2500,24450.0000,24455.7500,REVERSAL,1,2,46.0000,230.0000,316,23.0000,42.0000,-0.078838,-0.122916,-0.295402,-2.375000,-0.696126,-3.375000
7319,W47,BEST,2025-11-20 12:24:33,2025-11-20 12:24:35,LONG,24444.7500,24444.7500,24455.5000,REVERSAL,0,1,43.0000,215.0000,82,43.0000,12.0000,-0.035176,-0.279290,-0.137505,-0.875000,-0.428193,-5.375000
7320,W47,BEST,2025-11-20 12:24:35,2025-11-20 12:24:37,SHORT,24455.5000,24455.5000,24444.2500,REVERSAL,0,1,45.0000,225.0000,34,45.0000,4.0000,-0.035176,-0.279290,-0.137505,-0.875000,-0.428193,-5.375000
7321,W47,BEST,2025-11-20 12:24:37,2025-11-20 12:24:58,LONG,24444.2500,24439.1250,24424.0000,HARD_STOP,1,2,-121.0000,-605.0000,751,37.0000,60.5000,-0.035176,-0.279290,-0.137505,-0.875000,-0.428193,-5.375000
7322,W47,BEST,2025-11-20 12:25:13,2025-11-20 12:25:25,LONG,24408.5000,24403.5000,24408.5000,REVERSAL,1,2,40.0000,200.0000,591,25.0000,40.0000,0.017045,-0.096357,0.075956,0.375000,-0.701584,-2.375000
7323,W47,BEST,2025-11-20 12:25:25,2025-11-20 12:25:32,SHORT,24408.5000,24408.5000,24398.5000,REVERSAL,0,1,40.0000,200.0000,228,40.0000,19.0000,0.079545,-0.174790,-0.412080,1.750000,-0.864581,-3.750000
7324,W47,BEST,2025-11-20 12:25:32,2025-11-20 12:25:51,LONG,24398.5000,24393.5000,24399.2500,REVERSAL,1,2,46.0000,230.0000,726,27.0000,53.0000,-0.072165,-0.007381,0.167409,-1.750000,-0.064992,0.000000
7325,W47,BEST,2025-11-20 12:26:44,2025-11-20 12:26:58,SHORT,24446.5000,24452.0000,24467.0000,HARD_STOP,1,2,-120.0000,-600.0000,301,5.0000,60.0000,-0.054645,-0.186264,0.070544,-1.250000,-0.543112,-5.375000
7326,W47,BEST,2025-11-20 12:27:14,2025-11-20 12:27:16,SHORT,24486.2500,24486.2500,24476.0000,REVERSAL,0,1,41.0000,205.0000,119,41.0000,2.0000,-0.005348,-0.211401,-0.013736,-0.125000,-0.870794,-5.375000
7327,W47,BEST,2025-11-20 12:27:16,2025-11-20 12:27:21,LONG,24476.0000,24476.0000,24486.2500,REVERSAL,0,1,41.0000,205.0000,149,41.0000,14.0000,-0.005348,-0.211401,-0.013736,-0.125000,-0.870794,-5.375000
7328,W47,BEST,2025-11-20 12:27:21,2025-11-20 12:27:34,SHORT,24486.2500,24486.2500,24475.7500,REVERSAL,0,1,42.0000,210.0000,380,42.0000,23.0000,0.092486,0.087138,0.298539,2.000000,0.388894,1.875000
7329,W47,BEST,2025-11-20 12:28:27,2025-11-20 12:28:29,LONG,24465.0000,24465.0000,24475.2500,REVERSAL,0,1,41.0000,205.0000,62,41.0000,4.0000,0.000000,-0.321569,-0.372589,0.000000,-0.536546,-10.250000
7330,W47,BEST,2025-11-20 12:28:29,2025-11-20 12:28:33,SHORT,24475.2500,24475.2500,24464.5000,REVERSAL,0,1,43.0000,215.0000,66,43.0000,0.0000,0.000000,-0.321569,-0.372589,0.000000,-0.536546,-10.250000
7331,W47,BEST,2025-11-20 12:28:33,2025-11-20 12:28:42,LONG,24464.5000,24459.2500,24464.0000,REVERSAL,1,2,38.0000,190.0000,339,19.0000,42.0000,0.000000,-0.321569,-0.372589,0.000000,-0.536546,-10.250000
7332,W47,BEST,2025-11-20 12:28:42,2025-11-20 12:29:04,SHORT,24464.0000,24464.0000,24454.0000,REVERSAL,0,1,40.0000,200.0000,551,40.0000,37.0000,0.038278,0.038278,0.359846,1.000000,0.053993,1.000000
7333,W47,BEST,2025-11-20 12:29:12,2025-11-20 12:29:18,LONG,24446.2500,24446.2500,24456.2500,REVERSAL,0,1,40.0000,200.0000,184,40.0000,20.0000,0.025532,-0.459317,-0.751652,0.750000,-0.989726,-11.250000
7334,W47,BEST,2025-11-20 12:29:18,2025-11-20 12:29:27,SHORT,24456.2500,24461.5000,24456.7500,REVERSAL,1,2,38.0000,190.0000,226,19.0000,42.0000,0.025532,-0.459317,-0.751652,0.750000,-0.989726,-11.250000
7335,W47,BEST,2025-11-20 12:29:27,2025-11-20 12:29:33,LONG,24456.7500,24451.7500,24436.7500,HARD_STOP,1,2,-120.0000,-600.0000,289,2.0000,60.0000,0.003906,-0.021626,0.437691,0.125000,-0.010012,-0.625000
7336,W47,BEST,2025-11-20 12:29:34,2025-11-20 12:29:55,SHORT,24442.2500,24448.1250,24444.0000,REVERSAL,1,2,33.0000,165.0000,391,16.5000,47.0000,0.031128,-0.379028,-0.785278,1.000000,-0.984894,-12.125000
7337,W47,BEST,2025-11-20 12:30:31,2025-11-20 12:30:37,LONG,24470.2500,24470.2500,24480.5000,REVERSAL,0,1,41.0000,205.0000,282,41.0000,31.0000,-0.016854,-0.288409,-0.112798,-0.375000,-0.859319,-6.875000
7338,W47,BEST,2025-11-20 12:30:59,2025-11-20 12:31:03,SHORT,24480.2500,24480.2500,24470.2500,REVERSAL,0,1,40.0000,200.0000,157,40.0000,6.0000,-0.074713,-0.085508,-0.058982,-1.625000,-0.561109,-2.000000
7339,W47,BEST,2025-11-20 12:31:03,2025-11-20 12:31:07,LONG,24470.2500,24470.2500,24480.2500,REVERSAL,0,1,40.0000,200.0000,114,40.0000,9.0000,-0.074713,-0.085508,-0.058982,-1.625000,-0.561109,-2.000000
7340,W47,BEST,2025-11-20 12:31:18,2025-11-20 12:31:25,LONG,24450.7500,24450.7500,24460.7500,REVERSAL,0,1,40.0000,200.0000,217,40.0000,21.0000,-0.044534,-0.388501,-0.553018,-1.375000,-0.951957,-10.750000
7341,W47,BEST,2025-11-20 12:31:25,2025-11-20 12:31:34,SHORT,24460.7500,24460.7500,24450.7500,REVERSAL,0,1,40.0000,200.0000,199,40.0000,33.0000,-0.044534,-0.388501,-0.553018,-1.375000,-0.951957,-10.750000
7342,W47,BEST,2025-11-20 12:32:07,2025-11-20 12:32:25,SHORT,24447.0000,24447.0000,24437.0000,REVERSAL,0,1,40.0000,200.0000,448,40.0000,35.0000,0.003802,-0.425950,-0.431174,0.125000,-0.659705,-12.875000
7343,W47,BEST,2025-11-20 12:32:47,2025-11-20 12:32:50,LONG,24414.0000,24414.0000,24424.0000,REVERSAL,0,1,40.0000,200.0000,98,40.0000,11.0000,-0.098540,-0.227041,-0.306655,-3.375000,-0.746075,-8.875000
7344,W47,BEST,2025-11-20 12:32:50,2025-11-20 12:33:01,SHORT,24424.0000,24424.0000,24414.0000,REVERSAL,0,1,40.0000,200.0000,302,40.0000,25.0000,-0.098540,-0.227041,-0.306655,-3.375000,-0.746075,-8.875000
7345,W47,BEST,2025-11-20 12:33:01,2025-11-20 12:33:32,LONG,24414.0000,24408.8750,24413.7500,REVERSAL,1,2,39.0000,195.0000,814,25.0000,53.5000,0.028455,-0.070085,0.156956,0.875000,-0.082428,-2.500000
7346,W47,BEST,2025-11-20 12:34:55,2025-11-20 12:35:12,LONG,24400.5000,24395.5000,24380.0000,HARD_STOP,1,2,-124.0000,-620.0000,444,27.0000,62.0000,0.088889,-0.141594,-0.061054,3.000000,-0.097301,-4.750000
7347,W47,BEST,2025-11-20 12:35:34,2025-11-20 12:35:41,LONG,24343.7500,24338.7500,24344.2500,REVERSAL,1,2,44.0000,220.0000,329,22.0000,40.0000,-0.018072,-0.237362,-0.316871,-0.375000,-0.987395,-5.500000
7348,W47,BEST,2025-11-20 12:35:41,2025-11-20 12:35:58,SHORT,24344.2500,24344.2500,24333.7500,REVERSAL,0,1,42.0000,210.0000,487,42.0000,17.0000,0.056604,0.038531,0.275894,1.125000,0.042506,0.750000
7349,W47,BEST,2025-11-20 12:36:34,2025-11-20 12:37:04,SHORT,24332.2500,24337.2500,24352.5000,HARD_STOP,1,2,-122.0000,-610.0000,1332,39.0000,61.0000,0.006061,-0.164825,0.160585,0.125000,-0.830836,-3.250000
7350,W47,BEST,2025-11-20 12:37:09,2025-11-20 12:37:29,LONG,24355.5000,24350.5000,24335.5000,HARD_STOP,1,2,-120.0000,-600.0000,454,22.0000,60.0000,-0.042857,-0.262698,-0.095651,-1.125000,0.000000,-5.750000
7351,W47,BEST,2025-11-20 12:39:11,2025-11-20 12:39:16,SHORT,24429.7500,24434.8750,24430.0000,REVERSAL,1,2,39.0000,195.0000,229,19.5000,41.0000,-0.064935,-0.107196,0.051555,-1.250000,0.358986,-1.375000
7352,W47,BEST,2025-11-20 12:39:16,2025-11-20 12:39:41,LONG,24430.0000,24430.0000,24440.0000,REVERSAL,0,1,40.0000,200.0000,592,40.0000,36.0000,-0.064935,-0.107196,0.051555,-1.250000,0.358986,-1.375000
7353,W47,BEST,2025-11-20 12:40:01,2025-11-20 12:40:07,SHORT,24442.5000,24447.7500,24442.7500,REVERSAL,1,2,40.0000,200.0000,393,20.0000,42.0000,0.087209,-0.174986,-0.006801,1.875000,-0.251623,-3.500000
7354,W47,BEST,2025-11-20 12:41:11,2025-11-20 12:41:28,SHORT,24447.5000,24447.5000,24437.5000,REVERSAL,0,1,40.0000,200.0000,448,40.0000,18.0000,0.063636,-0.227021,0.065965,1.750000,0.055527,-8.750000
7355,W47,BEST,2025-11-20 12:41:59,2025-11-20 12:42:01,LONG,24422.2500,24422.2500,24434.0000,REVERSAL,0,1,47.0000,235.0000,75,47.0000,5.0000,-0.059406,-0.349685,-0.568300,-1.500000,-0.108320,-8.625000
7356,W47,BEST,2025-11-20 12:42:01,2025-11-20 12:42:02,SHORT,24434.0000,24434.0000,24424.0000,REVERSAL,0,1,40.0000,200.0000,13,40.0000,0.0000,-0.059406,-0.349685,-0.568300,-1.500000,-0.108320,-8.625000
7357,W47,BEST,2025-11-20 12:42:02,2025-11-20 12:42:13,LONG,24424.0000,24424.0000,24434.0000,REVERSAL,0,1,40.0000,200.0000,305,40.0000,26.0000,-0.059406,-0.349685,-0.568300,-1.500000,-0.108320,-8.625000
7358,W47,BEST,2025-11-20 12:42:52,2025-11-20 12:43:03,LONG,24404.0000,24398.6250,24403.5000,REVERSAL,1,2,39.0000,195.0000,277,19.5000,43.0000,-0.026455,-0.181410,-0.111227,-0.625000,-0.354692,-4.000000
7359,W47,BEST,2025-11-20 12:43:26,2025-11-20 12:43:30,LONG,24390.7500,24390.7500,24401.2500,REVERSAL,0,1,42.0000,210.0000,78,42.0000,5.0000,0.016854,-0.100793,-0.056278,0.375000,-0.834309,-2.375000
7360,W47,BEST,2025-11-20 12:43:30,2025-11-20 12:43:35,SHORT,24401.2500,24401.2500,24390.0000,REVERSAL,0,1,45.0000,225.0000,90,45.0000,7.0000,0.016854,-0.100793,-0.056278,0.375000,-0.834309,-2.375000
7361,W47,BEST,2025-11-20 12:43:35,2025-11-20 12:43:47,LONG,24390.0000,24385.0000,24369.5000,HARD_STOP,1,2,-124.0000,-620.0000,368,32.0000,62.0000,0.016854,-0.100793,-0.056278,0.375000,-0.834309,-2.375000
7362,W47,BEST,2025-11-20 12:44:01,2025-11-20 12:44:31,SHORT,24374.7500,24379.7500,24374.7500,REVERSAL,1,2,40.0000,200.0000,686,27.0000,40.0000,0.052023,-0.501050,-0.707183,1.125000,-0.567568,-11.250000
7363,W47,BEST,2025-11-20 12:45:45,2025-11-20 12:45:55,LONG,24360.2500,24355.0000,24340.0000,HARD_STOP,1,2,-120.0000,-600.0000,376,0.0000,60.0000,0.094737,-0.149282,0.055183,2.250000,-0.425684,-4.125000
7364,W47,BEST,2025-11-20 12:46:14,2025-11-20 12:46:36,LONG,24315.5000,24315.5000,24326.5000,REVERSAL,0,1,44.0000,220.0000,725,44.0000,28.0000,0.045802,-0.264543,-0.158703,0.750000,-0.138751,-4.875000
7365,W47,BEST,2025-11-20 12:47:45,2025-11-20 12:47:55,LONG,24320.7500,24320.7500,24330.7500,REVERSAL,0,1,40.0000,200.0000,235,40.0000,2.0000,0.014354,-0.463478,-0.651837,0.375000,-0.988369,-11.750000
7366,W47,BEST,2025-11-20 12:47:55,2025-11-20 12:48:07,SHORT,24330.7500,24336.8750,24352.7500,HARD_STOP,1,2,-127.0000,-635.0000,340,12.0000,63.5000,0.014354,-0.463478,-0.651837,0.375000,-0.988369,-11.750000
7367,W47,BEST,2025-11-20 12:49:04,2025-11-20 12:49:14,LONG,24318.2500,24318.2500,24328.7500,REVERSAL,0,1,42.0000,210.0000,208,42.0000,13.0000,-0.054726,-0.121153,-0.184038,-1.375000,-0.317148,-3.000000
7368,W47,BEST,2025-11-20 12:49:14,2025-11-20 12:49:23,SHORT,24328.7500,24333.7500,24348.7500,HARD_STOP,1,2,-120.0000,-600.0000,237,7.0000,60.0000,-0.054726,-0.121153,-0.184038,-1.375000,-0.317148,-3.000000
7369,W47,BEST,2025-11-20 12:50:26,2025-11-20 12:50:32,LONG,24336.7500,24331.3750,24336.7500,REVERSAL,1,2,43.0000,215.0000,252,21.5000,43.0000,0.000000,-0.406250,-0.213278,0.000000,-0.728383,-13.000000
7370,W47,BEST,2025-11-20 12:50:59,2025-11-20 12:51:01,SHORT,24378.5000,24378.5000,24368.5000,REVERSAL,0,1,40.0000,200.0000,148,40.0000,12.0000,-0.039301,-0.537934,-0.580115,-1.125000,-0.836669,-16.625000
7371,W47,BEST,2025-11-20 12:51:01,2025-11-20 12:51:06,LONG,24368.5000,24368.5000,24378.7500,REVERSAL,0,1,41.0000,205.0000,256,41.0000,11.0000,-0.039301,-0.537934,-0.580115,-1.125000,-0.836669,-16.625000
7372,W47,BEST,2025-11-20 12:51:39,2025-11-20 12:51:46,LONG,24377.7500,24377.7500,24388.0000,REVERSAL,0,1,41.0000,205.0000,173,41.0000,17.0000,0.024390,-0.447201,-0.812909,0.625000,-0.960289,-9.750000
7373,W47,BEST,2025-11-20 12:51:46,2025-11-20 12:52:02,SHORT,24388.0000,24393.0000,24408.0000,HARD_STOP,1,2,-120.0000,-600.0000,419,9.0000,60.0000,0.024390,-0.447201,-0.812909,0.625000,-0.960289,-9.750000
7374,W47,BEST,2025-11-20 12:52:16,2025-11-20 12:52:25,SHORT,24416.0000,24416.0000,24406.0000,REVERSAL,0,1,40.0000,200.0000,298,40.0000,6.0000,-0.046296,-0.199858,-0.115025,-0.625000,-0.777728,-3.375000
7375,W47,BEST,2025-11-20 12:52:46,2025-11-20 12:52:59,LONG,24387.7500,24382.7500,24367.2500,HARD_STOP,1,2,-124.0000,-620.0000,410,3.0000,62.0000,-0.073171,-0.075344,0.372732,-1.500000,-0.232368,-2.250000
